CPT_CODE,DESCRIPTION,NON_FACILITY_PRICE,FACILITY_PRICE,SOURCE
D5630,Rep partial denture clasp,0.0,299.52,cms_pfs
D5640,Replace part denture teeth,0.0,299.52,cms_pfs
D5650,Add tooth to partial denture,0.0,299.52,cms_pfs
D5660,Add clasp to partial denture,0.0,299.52,cms_pfs
D5670,Replc tth&acrlc on mtl frmwk,0.0,299.52,cms_pfs
D5671,Replc tth&acrlc mandibular,0.0,299.52,cms_pfs
D5710,Dentures rebase cmplt maxil,0.0,299.52,cms_pfs
D5711,Dentures rebase cmplt mand,0.0,299.52,cms_pfs
D5720,Dentures rebase part maxill,0.0,299.52,cms_pfs
D5721,Dentures rebase part mandbl,0.0,299.52,cms_pfs
D5725,Rebase hybrid prosthesis,0.0,299.52,cms_pfs
D5730,Denture reln cmplt max dir,0.0,299.52,cms_pfs
D5731,Denture reln cmplt mand dir,0.0,299.52,cms_pfs
D5740,Denture reln part max dir,0.0,299.52,cms_pfs
D5741,Denture reln part mand dir,0.0,299.52,cms_pfs
D5750,Denture reln cmplt max indir,0.0,299.52,cms_pfs
D5751,Denture reln cmplt mand ind,0.0,299.52,cms_pfs
D5760,Denture reln part max indir,0.0,299.52,cms_pfs
D5761,Denture reln part mand indir,0.0,299.52,cms_pfs
D5765,Liner compl/partial rem dent,0.0,299.52,cms_pfs
D5810,Denture interm cmplt maxill,0.0,299.52,cms_pfs
D5811,Denture interm cmplt mandbl,0.0,299.52,cms_pfs
D5820,Denture interm part maxill,0.0,299.52,cms_pfs
D5821,Denture interm part mandbl,0.0,299.52,cms_pfs
D5850,Denture tiss conditn maxill,0.0,299.52,cms_pfs
D5851,Denture tiss condtin mandbl,0.0,299.52,cms_pfs
D5862,Precision attachment,0.0,299.52,cms_pfs
D5863,Overdenture complete max,0.0,0.0,cms_pfs
D5864,Overdenture partial max,0.0,0.0,cms_pfs
D5865,Overdenture complete mandib,0.0,0.0,cms_pfs
D5866,Overdenture partial mandib,0.0,0.0,cms_pfs
D5867,Replacement of precision att,0.0,0.0,cms_pfs
D5875,Prosthesis modification,0.0,0.0,cms_pfs
D5876,Add metal sub to acrylc dent,0.0,0.0,cms_pfs
D5877,Dup of complt dent-maxill,0.0,299.52,cms_pfs
D5878,Dup of complt dent-mandib,0.0,299.52,cms_pfs
D5899,Removable prosthodontic proc,0.0,0.0,cms_pfs
D5909,Max guid prothes w/ flange,0.0,299.52,cms_pfs
D5911,Facial moulage sectional,0.0,0.0,cms_pfs
D5912,Facial moulage complete,0.0,0.0,cms_pfs
D5913,Nasal prosthesis,0.0,0.0,cms_pfs
D5914,Auricular prosthesis,0.0,0.0,cms_pfs
D5915,Orbital prosthesis,0.0,0.0,cms_pfs
D5916,Ocular prosthesis,0.0,0.0,cms_pfs
D5919,Facial prosthesis,0.0,0.0,cms_pfs
D5922,Nasal septal prosthesis,0.0,0.0,cms_pfs
D5923,Ocular prosthesis interim,0.0,0.0,cms_pfs
D5924,Cranial prosthesis,0.0,0.0,cms_pfs
D5925,Facial augmentation implant,0.0,0.0,cms_pfs
D5926,Replacement nasal prosthesis,0.0,0.0,cms_pfs
D5927,Auricular replacement,0.0,0.0,cms_pfs
D5928,Orbital replacement,0.0,0.0,cms_pfs
D5929,Facial replacement,0.0,0.0,cms_pfs
D5930,Max guid prothes w/o flange,0.0,299.52,cms_pfs
D5931,Surgical obturator,0.0,0.0,cms_pfs
D5932,Postsurgical obturator,0.0,0.0,cms_pfs
D5933,Refitting of obturator,0.0,0.0,cms_pfs
D5934,Mandibular flange prosthesis,0.0,0.0,cms_pfs
D5935,Mandibular denture prosth,0.0,0.0,cms_pfs
D5936,Temp obturator prosthesis,0.0,0.0,cms_pfs
D5937,Trismus appliance,0.0,0.0,cms_pfs
D5938,Resct proth max comp remov,0.0,299.52,cms_pfs
D5939,Resct proth mand comp remov,0.0,299.52,cms_pfs
D5940,Resct proth max part remov,0.0,299.52,cms_pfs
D5941,Resct proth mand part remov,0.0,299.52,cms_pfs
D5942,Proth max implt sup remv,0.0,299.52,cms_pfs
D5943,Proth mandib implt sup remv,0.0,299.52,cms_pfs
D5944,Max implt sup remv part,0.0,299.52,cms_pfs
D5945,Mand implt sup remv part,0.0,299.52,cms_pfs
D5946,Max implt sup fix,0.0,299.52,cms_pfs
D5947,Mand implt sup fix,0.0,299.52,cms_pfs
D5948,Max implt sup fix part,0.0,299.52,cms_pfs
D5949,Mand implt sup fix part,0.0,299.52,cms_pfs
D5951,Feeding aid,0.0,0.0,cms_pfs
D5952,Pediatric speech aid,0.0,0.0,cms_pfs
D5953,Adult speech aid,0.0,0.0,cms_pfs
D5954,Superimposed prosthesis,0.0,0.0,cms_pfs
D5955,Palatal lift prosthesis,0.0,0.0,cms_pfs
D5958,Intraoral con def inter plt,0.0,0.0,cms_pfs
D5959,Intraoral con def mod palat,0.0,0.0,cms_pfs
D5960,Modify speech aid prosthesis,0.0,0.0,cms_pfs
D5982,Surgical stent,0.0,0.0,cms_pfs
D5983,Radiation applicator,0.0,0.0,cms_pfs
D5984,Radiation shield,0.0,0.0,cms_pfs
D5985,Radiation cone locator,0.0,0.0,cms_pfs
D5986,Fluoride applicator,0.0,0.0,cms_pfs
D5987,Commissure splint,0.0,0.0,cms_pfs
D5988,Surgical splint,0.0,0.0,cms_pfs
D5991,Vesiculobullous disease carr,0.0,0.0,cms_pfs
D5992,Adjust max prost appliance,0.0,0.0,cms_pfs
D5993,Main/clean max prosthesis,0.0,0.0,cms_pfs
D5994,Peridontal medicament,0.0,0.0,master_cleaned
D5995,"Peri medicament w/seal, max",0.0,0.0,cms_pfs
D5996,"Peri medicament w/seal, mand",0.0,0.0,cms_pfs
D5999,Maxillofacial prosthesis,0.0,0.0,cms_pfs
D6010,Odontics endosteal implant,0.0,0.0,cms_pfs
D6011,Second stage implant surgery,0.0,0.0,cms_pfs
D6012,Endosteal implant,0.0,0.0,cms_pfs
D6013,Surgical place mini implant,0.0,0.0,cms_pfs
D6040,Odontics eposteal implant,0.0,0.0,cms_pfs
D6049,Scale implt peri-implt inflm,0.0,299.52,cms_pfs
D6050,Odontics transosteal implnt,0.0,0.0,cms_pfs
D6051,Interim implant abutment,0.0,0.0,cms_pfs
D6052,Semi precision attach abut,0.0,0.0,master_cleaned
D6055,Implant connecting bar,0.0,0.0,cms_pfs
D6056,Prefabricated abutment,0.0,0.0,cms_pfs
D6057,Custom abutment,0.0,0.0,cms_pfs
D6058,Abutment supported crown,0.0,0.0,cms_pfs
D6059,Abutment supported mtl crown,0.0,0.0,cms_pfs
D6060,Abutment supported mtl crown,0.0,0.0,cms_pfs
D6061,Abutment supported mtl crown,0.0,0.0,cms_pfs
D6062,Abutment supported mtl crown,0.0,0.0,cms_pfs
D6063,Abutment supported mtl crown,0.0,0.0,cms_pfs
D6064,Abutment supported mtl crown,0.0,0.0,cms_pfs
D6065,Implant supported crown,0.0,0.0,cms_pfs
D6066,Implant supported mtl crown,0.0,0.0,cms_pfs
D6067,Implant supported mtl crown,0.0,0.0,cms_pfs
D6068,Abutment supported retainer,0.0,0.0,cms_pfs
D6069,Abutment supported retainer,0.0,0.0,cms_pfs
D6070,Abutment supported retainer,0.0,0.0,cms_pfs
D6071,Abutment supported retainer,0.0,0.0,cms_pfs
D6072,Abutment supported retainer,0.0,0.0,cms_pfs
D6073,Abutment supported retainer,0.0,0.0,cms_pfs
D6074,Abutment supported retainer,0.0,0.0,cms_pfs
D6075,Implant supported retainer,0.0,0.0,cms_pfs
D6076,Implant supported retainer,0.0,0.0,cms_pfs
D6077,Implant supported retainer,0.0,0.0,cms_pfs
D6080,Implant maintenance,0.0,0.0,cms_pfs
D6081,"Scale & debride, single imp",0.0,0.0,cms_pfs
D6082,Imp crown porc to base alloy,0.0,0.0,cms_pfs
D6083,Imp crown porc to noble allo,0.0,0.0,cms_pfs
D6084,Imp crown porc to titanium,0.0,0.0,cms_pfs
D6085,Interim implant crown,0.0,0.0,cms_pfs
D6086,Imp crown base alloys,0.0,0.0,cms_pfs
D6087,Implant crown noble alloys,0.0,0.0,cms_pfs
D6088,Imp crown titanium alloys,0.0,0.0,cms_pfs
D6089,Access/retorq implant screw,0.0,299.52,cms_pfs
D6090,Repair implant,0.0,0.0,cms_pfs
D6091,Repl semi/precision attach,0.0,0.0,cms_pfs
D6092,Recement supp crown,0.0,0.0,cms_pfs
D6093,Recement supp part denture,0.0,0.0,cms_pfs
D6094,Abut support crown titanium,0.0,0.0,cms_pfs
D6095,Odontics repr abutment,0.0,0.0,master
D6096,Remove broken imp ret screw,0.0,0.0,cms_pfs
D6097,Abut crown porc to titanium,0.0,0.0,cms_pfs
D6098,Imp retain porc to base allo,0.0,0.0,cms_pfs
D6099,Imp retainer for fpd,0.0,0.0,cms_pfs
D6100,Surg removal of implant body,0.0,0.0,cms_pfs
D6101,Debridement of a periimplant,0.0,0.0,cms_pfs
D6102,Debridement & contouring,0.0,0.0,cms_pfs
D6103,Bone graft repair perimplant,0.0,0.0,cms_pfs
D6104,Bone graft time of implant,0.0,0.0,cms_pfs
D6105,Remove implant body,0.0,0.0,cms_pfs
D6106,Tissue regen resorbable,0.0,0.0,cms_pfs
D6107,Tissue regen non-resorbable,0.0,0.0,cms_pfs
D6110,Implnt/abut remov dent max,0.0,0.0,cms_pfs
D6111,Implnt/abut remov dent mand,0.0,0.0,cms_pfs
D6112,Imp/abut rem dent part max,0.0,0.0,cms_pfs
D6113,Imp/abut rem dent part mand,0.0,0.0,cms_pfs
D6114,Implnt/abut fixed dent max,0.0,0.0,cms_pfs
D6115,Implnt/abut fixed dent mand,0.0,0.0,cms_pfs
D6116,Imp/abut fixed dent part max,0.0,0.0,cms_pfs
D6117,Imp/abut fixed dent part man,0.0,0.0,cms_pfs
D6118,Imp/abut int fixed dent man,0.0,0.0,cms_pfs
D6119,Int/abut int fixed dent max,0.0,0.0,cms_pfs
D6120,Imp retain porc to titanium,0.0,0.0,cms_pfs
D6121,Retain metal fpd base alloys,0.0,0.0,cms_pfs
D6122,Retain metal fpd noble alloy,0.0,0.0,cms_pfs
D6123,Retain metal fpd titanium,0.0,0.0,cms_pfs
D6180,Implnt maint proced,0.0,299.52,cms_pfs
D6190,Radio/surgical implant index,0.0,0.0,cms_pfs
D6191,Semi precision abutment,0.0,0.0,cms_pfs
D6192,Semi precision attachment,0.0,0.0,cms_pfs
D6193,Replace implnt screw,0.0,299.52,cms_pfs
D6194,Abut support retainer titani,0.0,0.0,cms_pfs
D6195,Abut retain porc to titanium,0.0,0.0,cms_pfs
D6196,Remv of ind rest on implt,0.0,299.52,cms_pfs
D6197,Replace material prosthesis,0.0,0.0,cms_pfs
D6198,Remove interim implant,0.0,0.0,cms_pfs
D6199,Implant procedure,0.0,0.0,cms_pfs
D6205,Pontic-indirect resin based,0.0,0.0,cms_pfs
D6210,Prosthodont high noble metal,0.0,0.0,cms_pfs
D6211,Bridge base metal cast,0.0,0.0,cms_pfs
D6212,Bridge noble metal cast,0.0,0.0,cms_pfs
D6214,Pontic titanium,0.0,0.0,cms_pfs
D6240,Bridge porcelain high noble,0.0,0.0,cms_pfs
D6241,Bridge porcelain base metal,0.0,0.0,cms_pfs
D6242,Bridge porcelain nobel metal,0.0,0.0,cms_pfs
D6243,Pontic porcelain to titanium,0.0,0.0,cms_pfs
D6245,Bridge porcelain/ceramic,0.0,0.0,cms_pfs
D6250,Bridge resin w/high noble,0.0,0.0,cms_pfs
D6251,Bridge resin base metal,0.0,0.0,cms_pfs
D6252,Bridge resin w/noble metal,0.0,0.0,cms_pfs
D6253,Interim pontic,0.0,0.0,cms_pfs
D6280,Implt maint procd remv implt,0.0,299.52,cms_pfs
D6545,Dental retainr cast metl,0.0,0.0,cms_pfs
D6548,Porcelain/ceramic retainer,0.0,0.0,cms_pfs
D6549,Resin retainer,0.0,0.0,cms_pfs
D6600,Porcelain/ceramic inlay 2srf,0.0,0.0,cms_pfs
D6601,Porc/ceram inlay >= 3 surfac,0.0,0.0,cms_pfs
D6602,Cst hgh nble mtl inlay 2 srf,0.0,0.0,cms_pfs
D6603,Cst hgh nble mtl inlay >=3sr,0.0,0.0,cms_pfs
D6604,Cst bse mtl inlay 2 surfaces,0.0,0.0,cms_pfs
D6605,Cst bse mtl inlay >= 3 surfa,0.0,0.0,cms_pfs
D6606,Cast noble metal inlay 2 sur,0.0,0.0,cms_pfs
D6607,Cst noble mtl inlay >=3 surf,0.0,0.0,cms_pfs
D6608,Onlay porc/crmc 2 surfaces,0.0,0.0,cms_pfs
D6609,Onlay porc/crmc >=3 surfaces,0.0,0.0,cms_pfs
D6610,Onlay cst hgh nbl mtl 2 srfc,0.0,0.0,cms_pfs
D6611,Onlay cst hgh nbl mtl >=3srf,0.0,0.0,cms_pfs
D6612,Onlay cst base mtl 2 surface,0.0,0.0,cms_pfs
D6613,Onlay cst base mtl >=3 surfa,0.0,0.0,cms_pfs
D6614,Onlay cst nbl mtl 2 surfaces,0.0,0.0,cms_pfs
D6615,Onlay cst nbl mtl >=3 surfac,0.0,0.0,cms_pfs
D6624,Inlay titanium,0.0,0.0,cms_pfs
D6634,Onlay titanium,0.0,0.0,cms_pfs
D6710,Crown-indirect resin based,0.0,0.0,cms_pfs
D6720,Retain crown resin w hi nble,0.0,0.0,cms_pfs
D6721,Crown resin w/base metal,0.0,0.0,cms_pfs
D6722,Crown resin w/noble metal,0.0,0.0,cms_pfs
D6740,Crown porcelain/ceramic,0.0,0.0,cms_pfs
D6750,Crown porcelain high noble,0.0,0.0,cms_pfs
D6751,Crown porcelain base metal,0.0,0.0,cms_pfs
D6752,Crown porcelain noble metal,0.0,0.0,cms_pfs
D6753,Retain crown porc to titaniu,0.0,0.0,cms_pfs
D6780,Crown 3/4 high noble metal,0.0,0.0,cms_pfs
D6781,Crown 3/4 cast based metal,0.0,0.0,cms_pfs
D6782,Crown 3/4 cast noble metal,0.0,0.0,cms_pfs
D6783,Crown 3/4 porcelain/ceramic,0.0,0.0,cms_pfs
D6784,Retainer crown 3/4 titanium,0.0,0.0,cms_pfs
D6790,Crown full high noble metal,0.0,0.0,cms_pfs
D6791,Crown full base metal cast,0.0,0.0,cms_pfs
D6792,Crown full noble metal cast,0.0,0.0,cms_pfs
D6793,Interim retainer crown,0.0,0.0,cms_pfs
D6794,Crown titanium,0.0,0.0,cms_pfs
D6920,Dental connector bar,0.0,0.0,cms_pfs
D6930,Recement/bond part denture,0.0,0.0,cms_pfs
D6940,Stress breaker,0.0,0.0,cms_pfs
D6950,Precision attachment,0.0,0.0,cms_pfs
D6980,Fixed partial repair,0.0,0.0,cms_pfs
D6985,Pediatric partial denture fx,0.0,0.0,cms_pfs
D6999,Fixed prosthodontic proc,0.0,0.0,cms_pfs
D7111,Extraction coronal remnants,0.0,0.0,cms_pfs
D7140,Extraction erupted tooth/exr,0.0,0.0,cms_pfs
D7210,Rem imp tooth w mucoper flp,0.0,0.0,cms_pfs
D7220,Impact tooth remov soft tiss,0.0,0.0,cms_pfs
D7230,Impact tooth remov part bony,0.0,0.0,cms_pfs
D7240,Impact tooth remov comp bony,0.0,0.0,cms_pfs
D7241,Impact tooth rem bony w/comp,0.0,0.0,cms_pfs
D7250,Tooth root removal,0.0,0.0,cms_pfs
D7251,Coronectomy,0.0,299.52,cms_pfs
D7252,Part extract for implant,0.0,299.52,cms_pfs
D7259,Nerve dissection,0.0,299.52,cms_pfs
D7260,Oral antral fistula closure,0.0,299.52,cms_pfs
D7261,Primary closure sinus perf,0.0,299.52,cms_pfs
D7270,Tooth reimplantation,0.0,299.52,cms_pfs
D7272,Tooth transplantation,0.0,299.52,cms_pfs
D7280,Exposure of unerupted tooth,0.0,299.52,cms_pfs
D7282,Mobilize erupted/malpos toot,0.0,299.52,cms_pfs
D7283,Place device impacted tooth,0.0,299.52,cms_pfs
D7284,Exc biopsy of saliv glands,0.0,299.52,cms_pfs
D7285,Biopsy of oral tissue hard,0.0,0.0,cms_pfs
D7286,Biopsy of oral tissue soft,0.0,0.0,cms_pfs
D7287,Exfoliative cytolog collect,0.0,0.0,cms_pfs
D7288,Brush biopsy,0.0,0.0,cms_pfs
D7290,Repositioning of teeth,0.0,299.52,cms_pfs
D7291,Transseptal fiberotomy,0.0,299.52,cms_pfs
D7292,Screw retained plate,0.0,299.52,cms_pfs
D7293,Temp anchorage dev w flap,0.0,299.52,cms_pfs
D7294,Temp anchorage dev w/o flap,0.0,299.52,cms_pfs
D7295,"Bone harvest,auto graft proc",0.0,299.52,cms_pfs
D7296,"Corticotomy, 1-3 teeth",0.0,299.52,cms_pfs
D7297,"Corticotomy, 4 or more teeth",0.0,299.52,cms_pfs
D7298,Remove screw retained plate,0.0,299.52,cms_pfs
D7299,Rem anchorage device w/flap,0.0,299.52,cms_pfs
D7300,Rem anchorage dev w/o flap,0.0,299.52,cms_pfs
D7310,Alveoplasty w/ extraction,0.0,299.52,cms_pfs
D7311,Alveoloplasty w/extract 1-3,0.0,299.52,cms_pfs
D7320,Alveoplasty w/o extraction,0.0,0.0,cms_pfs
D7321,Alveoloplasty not w/extracts,0.0,0.0,cms_pfs
D7340,Vestibuloplasty ridge extens,0.0,0.0,cms_pfs
D7350,Vestibuloplasty exten graft,0.0,0.0,cms_pfs
D7410,Rad exc lesion up to 1.25 cm,0.0,299.52,cms_pfs
D7411,Excision benign lesion>1.25c,0.0,299.52,cms_pfs
D7412,Excision benign lesion compl,0.0,299.52,cms_pfs
D7413,Excision malig lesion<=1.25c,0.0,299.52,cms_pfs
D7414,Excision malig lesion>1.25cm,0.0,299.52,cms_pfs
D7415,Excision malig les complicat,0.0,299.52,cms_pfs
D7440,Malig tumor exc to 1.25 cm,0.0,299.52,cms_pfs
D7441,Malig tumor > 1.25 cm,0.0,299.52,cms_pfs
D7450,Rem odontogen cyst to 1.25cm,0.0,299.52,cms_pfs
D7451,Rem odontogen cyst > 1.25 cm,0.0,299.52,cms_pfs
D7460,Rem nonodonto cyst to 1.25cm,0.0,299.52,cms_pfs
D7461,Rem nonodonto cyst > 1.25 cm,0.0,299.52,cms_pfs
D7465,Lesion destruction,0.0,299.52,cms_pfs
D7471,Rem exostosis any site,0.0,299.52,cms_pfs
D7472,Removal of torus palatinus,0.0,299.52,cms_pfs
D7473,Remove torus mandibularis,0.0,299.52,cms_pfs
D7485,Surg reduct osseoustuberosit,0.0,299.52,cms_pfs
D7490,Maxilla or mandible resectio,0.0,299.52,cms_pfs
D7509,Marsupialization odon cyst,0.0,299.52,cms_pfs
D7510,I&d absc intraoral soft tiss,0.0,299.52,cms_pfs
D7511,Incision/drain abscess intra,0.0,299.52,cms_pfs
D7520,I&d abscess extraoral,0.0,299.52,cms_pfs
D7521,Incision/drain abscess extra,0.0,299.52,cms_pfs
D7530,Removal fb skin/areolar tiss,0.0,299.52,cms_pfs
D7540,Removal of fb reaction,0.0,299.52,cms_pfs
D7550,Removal of sloughed off bone,0.0,299.52,cms_pfs
D7560,Maxillary sinusotomy,0.0,299.52,cms_pfs
D7610,Maxilla open reduct simple,0.0,299.52,cms_pfs
D7620,Clsd reduct simpl maxilla fx,0.0,299.52,cms_pfs
D7630,Open red simpl mandible fx,0.0,299.52,cms_pfs
D7640,Clsd red simpl mandible fx,0.0,299.52,cms_pfs
D7650,Open red simp malar/zygom fx,0.0,299.52,cms_pfs
D7660,Clsd red simp malar/zygom fx,0.0,299.52,cms_pfs
D7670,Closd rductn splint alveolus,0.0,299.52,cms_pfs
D7671,Alveolus open reduction,0.0,299.52,cms_pfs
D7680,Reduct simple facial bone fx,0.0,299.52,cms_pfs
D7710,Maxilla open reduct compound,0.0,299.52,cms_pfs
D7720,Clsd reduct compd maxilla fx,0.0,299.52,cms_pfs
D7730,Open reduct compd mandble fx,0.0,299.52,cms_pfs
D7740,Clsd reduct compd mandble fx,0.0,299.52,cms_pfs
D7750,Open red comp malar/zygma fx,0.0,299.52,cms_pfs
D7760,Clsd red comp malar/zygma fx,0.0,299.52,cms_pfs
D7770,Open reduc compd alveolus fx,0.0,299.52,cms_pfs
D7771,Alveolus clsd reduc stblz te,0.0,299.52,cms_pfs
D7780,Reduct compnd facial bone fx,0.0,299.52,cms_pfs
D7810,Tmj open reduct-dislocation,0.0,299.52,cms_pfs
D7820,Closed tmp manipulation,0.0,299.52,cms_pfs
D7830,Tmj manipulation under anest,0.0,299.52,cms_pfs
D7840,Removal of tmj condyle,0.0,299.52,cms_pfs
D7850,Tmj meniscectomy,0.0,299.52,cms_pfs
D7852,Tmj repair of joint disc,0.0,299.52,cms_pfs
D7854,Tmj excisn of joint membrane,0.0,299.52,cms_pfs
D7856,Tmj cutting of a muscle,0.0,299.52,cms_pfs
D7858,Tmj reconstruction,0.0,299.52,cms_pfs
D7860,Tmj cutting into joint,0.0,299.52,cms_pfs
D7865,Tmj reshaping components,0.0,299.52,cms_pfs
D7870,Tmj aspiration joint fluid,0.0,299.52,cms_pfs
D7871,Lysis + lavage w catheters,0.0,299.52,cms_pfs
D7872,Tmj diagnostic arthroscopy,0.0,299.52,cms_pfs
D7873,Tmj arthroscopy lysis adhesn,0.0,299.52,cms_pfs
D7874,Tmj arthroscopy disc reposit,0.0,299.52,cms_pfs
D7875,Tmj arthroscopy synovectomy,0.0,299.52,cms_pfs
D7876,Tmj arthroscopy discectomy,0.0,299.52,cms_pfs
D7877,Tmj arthroscopy debridement,0.0,299.52,cms_pfs
D7880,Occlusal orthotic appliance,0.0,0.0,cms_pfs
D7881,Occ orthotic device adjust,0.0,0.0,cms_pfs
D7899,Tmj unspecified therapy,0.0,299.52,cms_pfs
D7910,Dent sutur recent wnd to 5cm,0.0,299.52,cms_pfs
D7911,Dental suture wound to 5 cm,0.0,299.52,cms_pfs
D7912,Suture complicate wnd > 5 cm,0.0,299.52,cms_pfs
D7920,Dental skin graft,0.0,299.52,cms_pfs
D7921,Collect & appl blood product,0.0,299.52,cms_pfs
D7922,Place intra-socket bio dress,0.0,299.52,cms_pfs
D7939,Indexing for osteotomy,0.0,299.52,cms_pfs
D7940,Reshaping bone orthognathic,0.0,299.52,cms_pfs
D7941,Bone cutting ramus closed,0.0,299.52,cms_pfs
D7943,Cutting ramus open w/graft,0.0,299.52,cms_pfs
D7944,Bone cutting segmented,0.0,299.52,cms_pfs
D7945,Bone cutting body mandible,0.0,299.52,cms_pfs
D7946,Reconstruction maxilla total,0.0,299.52,cms_pfs
D7947,Reconstruct maxilla segment,0.0,299.52,cms_pfs
D7948,Reconstruct midface no graft,0.0,299.52,cms_pfs
D7949,Reconstruct midface w/graft,0.0,299.52,cms_pfs
D7950,Mandible graft,0.0,299.52,cms_pfs
D7951,Sinus aug w bone or bone sub,0.0,299.52,cms_pfs
D7952,Sinus augmentation vertical,0.0,299.52,cms_pfs
D7953,Bone replacement graft,0.0,299.52,cms_pfs
D7955,Repair maxillofacial defects,0.0,299.52,cms_pfs
D7956,Tiss regen edent resorb,0.0,299.52,cms_pfs
D7957,Tiss regen edent nonresorb,0.0,299.52,cms_pfs
D7960,Frenulectomy/frenectomy,0.0,0.0,master_cleaned
D7961,Buccal/labial frenectomy,0.0,0.0,cms_pfs
D7962,Lingual frenectomy,0.0,0.0,cms_pfs
D7963,Frenuloplasty,0.0,0.0,cms_pfs
D7970,Excision hyperplastic tissue,0.0,0.0,cms_pfs
D7971,Excision pericoronal gingiva,0.0,0.0,cms_pfs
D7972,Surg redct fibrous tuberosit,0.0,0.0,cms_pfs
D7979,Non-surgical sialolithotomy,0.0,0.0,cms_pfs
D7980,Surgical sialolithotomy,0.0,0.0,cms_pfs
D7981,Excision of salivary gland,0.0,0.0,cms_pfs
D7982,Sialodochoplasty,0.0,0.0,cms_pfs
D7983,Closure of salivary fistula,0.0,0.0,cms_pfs
D7990,Emergency tracheotomy,0.0,0.0,cms_pfs
D7991,Dental coronoidectomy,0.0,0.0,cms_pfs
D7993,Surg place craniofacial impl,0.0,0.0,cms_pfs
D7994,Surg place zygomatic impl,0.0,0.0,cms_pfs
D7995,Synthetic graft facial bones,0.0,0.0,cms_pfs
D7996,Implant mandible for augment,0.0,0.0,cms_pfs
D7997,Appliance removal,0.0,0.0,cms_pfs
D7998,Intraoral place of fix dev,0.0,0.0,cms_pfs
D7999,Oral surgery procedure,0.0,0.0,cms_pfs
D8010,Limited dental tx primary,0.0,299.52,cms_pfs
D8020,Limited dental tx transition,0.0,299.52,cms_pfs
D8030,Limited dental tx adolescent,0.0,299.52,cms_pfs
D8040,Limited dental tx adult,0.0,299.52,cms_pfs
D8050,Intercep dental tx primary,0.0,0.0,master_cleaned
D8060,Intercep dental tx transitn,0.0,0.0,master_cleaned
D8070,Compre dental tx transition,0.0,299.52,cms_pfs
D8080,Compre dental tx adolescent,0.0,299.52,cms_pfs
D8090,Compre dental tx adult,0.0,299.52,cms_pfs
D8091,Compre ortho treat w surg,0.0,299.52,cms_pfs
D8210,Orthodontic rem appliance tx,0.0,299.52,cms_pfs
D8220,Fixed appliance therapy habt,0.0,299.52,cms_pfs
D8660,Preorthodontic tx visit,0.0,299.52,cms_pfs
D8670,Periodic orthodontc tx visit,0.0,299.52,cms_pfs
D8671,Periodic orth treat w surg,0.0,299.52,cms_pfs
D8680,Orthodontic retention,0.0,299.52,cms_pfs
D8681,Removable retainer adjust,0.0,299.52,cms_pfs
D8690,Orthodontic treatment,0.0,0.0,master_cleaned
D8695,Remove fixed ortho appliance,0.0,299.52,cms_pfs
D8696,Rep of ortho appliance max,0.0,299.52,cms_pfs
D8697,Rep of ortho appliance man,0.0,299.52,cms_pfs
D8698,Recement fixed retainer max,0.0,299.52,cms_pfs
D8699,Recement fixed retainer man,0.0,299.52,cms_pfs
D8701,Repair fixed retainer max,0.0,299.52,cms_pfs
D8702,Repair of fixed retainer man,0.0,299.52,cms_pfs
D8703,Replace broken retainer max,0.0,299.52,cms_pfs
D8704,Replace broken retainer man,0.0,299.52,cms_pfs
D8999,Orthodontic procedure,0.0,299.52,cms_pfs
D9110,Palliative tx dental pain,0.0,299.52,cms_pfs
D9120,Fix partial denture section,0.0,299.52,cms_pfs
D9130,Temporomandibular joint dysf,0.0,0.0,cms_pfs
D9210,Dent anesthesia w/o surgery,0.0,0.0,cms_pfs
D9211,Regional block anesthesia,0.0,0.0,cms_pfs
D9212,Trigeminal block anesthesia,0.0,0.0,cms_pfs
D9215,Local anesthesia,0.0,0.0,cms_pfs
D9219,Eval mod/deep sed/gen anest,0.0,0.0,cms_pfs
D9222,"Deep anest, 1st 15 min",0.0,0.0,cms_pfs
D9223,General anesth ea addl 15 mi,0.0,0.0,cms_pfs
D9224,Gen anes adv air-15 min,0.0,299.52,cms_pfs
D9225,Gen anes adv air-sub 15 min,0.0,299.52,cms_pfs
D9230,Analgesia,0.0,0.0,cms_pfs
D9239,"Iv mod sedation, 1st 15 min",0.0,0.0,cms_pfs
D9243,Iv sedation ea addl 15m,0.0,0.0,cms_pfs
D9244,Office min sed drug enteral,0.0,299.52,cms_pfs
D9245,Admin mod sedation-enteral,0.0,299.52,cms_pfs
D9246,Mod sedation noniv-15 min,0.0,299.52,cms_pfs
D9247,Mod sedation noniv-sub15min,0.0,299.52,cms_pfs
D9248,Sedation (non-iv),0.0,0.0,master
D9310,Dental consultation,0.0,0.0,cms_pfs
D9311,Consult w/med hlth care prof,0.0,0.0,cms_pfs
D9410,Dental house call,0.0,0.0,cms_pfs
D9420,Hospital/asc call,0.0,0.0,cms_pfs
D9430,Office visit during hours,0.0,0.0,cms_pfs
D9440,Office visit after hours,0.0,0.0,cms_pfs
D9450,Case presentation tx plan,0.0,0.0,cms_pfs
D9610,Dent therapeutic drug inject,0.0,0.0,cms_pfs
D9612,Thera par drugs 2 or > admin,0.0,0.0,cms_pfs
D9613,Infiltration thera drug,0.0,0.0,cms_pfs
